1	8193	1	
1	9047	2	
1	8621	1	
1	12816	1	
1	22551	1	
1	3332	1	
1	6685	1	
1	15903	1	
1	11820	1	
1	4276	1	
1	11850	1	
1	1099	1	
1	13388	1	
1	22096	1	
1	15441	1	
1	21586	1	
1	15448	1	
1	9817	1	
1	17424	1	
1	20155	1	
1	18532	1	
1	18023	1	
1	15976	1	
1	21613	1	
1	7471	1	
1	2674	1	
1	17016	1	
1	5246	2	
1	13453	1	
1	19599	1	
1	4755	1	
1	5268	1	
1	9887	1	
1	673	1	
1	17061	1	
1	20593	1	
1	10922	1	
1	683	1	
1	14509	1	
1	3759	1	
1	19124	1	
1	16054	2	
1	4795	1	
1	18108	1	
1	19133	1	
1	4303	1	
1	12503	1	
1	1266	1	
1	20094	1	
1	8720	1	
1	11008	1	
1	8449	1	
1	19204	1	
1	2310	1	
1	4364	1	
1	4884	1	
1	7451	1	
1	19238	1	
1	21295	1	
1	14649	1	
1	11604	1	
1	14677	1	
1	4438	1	
1	11095	1	
1	3419	1	
1	9069	2	
1	9072	2	
1	5267	1	
1	12151	1	
1	17790	1	
1	15231	1	
1	9600	1	
1	16775	1	
1	21933	1	
1	2990	1	
1	9647	1	
1	8636	1	
1	1984	1	
1	4033	1	
1	16834	1	
1	20939	1	
1	7633	1	
1	18908	1	
1	10205	1	
1	19939	1	
1	13796	1	
1	13808	1	
1	17395	1	
1	6652	1	
1	3413	1	
2	14592	1	
2	8197	1	
2	1031	1	
2	12816	2	
2	13331	2	
2	22551	1	
2	20505	2	
2	13658	1	
2	12805	1	
2	6694	1	
2	8236	1	
2	1280	1	
2	16432	1	
2	7217	1	
2	18485	1	
2	12345	1	
2	3134	1	
2	16224	1	
2	15432	1	
2	22601	1	
2	9290	1	
2	17996	1	
2	13389	1	
2	21586	2	
2	13398	4	
2	9820	1	
2	18478	1	
2	7777	1	
2	9832	1	
2	1468	1	
2	2154	1	
2	18029	1	
2	11887	1	
2	14448	1	
2	15986	1	
2	4723	2	
2	1140	2	
2	1141	1	
2	17016	1	
2	17017	1	
2	19900	1	
2	2666	1	
2	127	1	
2	4289	1	
2	9068	1	
2	1163	2	
2	18114	1	
2	4754	1	
2	8342	1	
2	13979	1	
2	10408	1	
2	8988	1	
2	1706	1	
2	21618	1	
2	3762	1	
