1	19460	1	
1	19464	1	
1	13838	1	
1	4111	1	
1	22032	3	
1	1560	1	
1	17435	1	
1	13854	2	
1	4647	1	
1	22571	1	
1	3629	1	
1	19208	1	
1	17973	1	
1	11832	1	
1	13887	1	
1	8275	1	
1	13398	5	
1	602	1	
1	8797	1	
1	7777	1	
1	18530	1	
1	3260	1	
1	13933	1	
1	11887	1	
1	14448	1	
1	1141	1	
1	17014	1	
1	17016	1	
1	6778	1	
1	19069	1	
1	14973	1	
1	5764	1	
1	21782	1	
1	21613	1	
1	20112	1	
1	14488	1	
1	21103	1	
1	9887	1	
1	13832	1	
1	22188	2	
1	4276	1	
1	6331	1	
1	18108	1	
1	19133	2	
1	14017	1	
1	8898	1	
1	13507	1	
1	11461	1	
1	11980	1	
1	8397	1	
1	718	1	
1	4303	1	
1	9424	1	
1	9426	1	
1	10963	1	
1	10454	1	
1	12503	1	
1	9434	1	
1	15580	1	
1	741	1	
1	17129	1	
1	6383	1	
1	22262	1	
1	15609	1	
1	18174	1	
1	14592	1	
1	14081	1	
1	4867	2	
1	4868	1	
1	7432	1	
1	3339	1	
1	10515	1	
1	17172	1	
1	16662	1	
1	14618	1	
1	7451	1	
1	11482	1	
1	8992	1	
1	12076	1	
1	1844	1	
1	21305	2	
1	18746	1	
1	8512	1	
1	5445	1	
1	3041	1	
1	14677	1	
1	15190	1	
1	17209	1	
1	8421	1	
1	22368	2	
1	879	1	
1	9072	1	
1	13687	1	
1	18809	1	
1	17788	1	
1	1918	2	
1	12673	1	
1	15752	1	
1	8079	1	
1	7056	1	
1	3991	2	
1	21404	1	
1	14753	1	
1	10660	1	
1	4011	2	
1	12717	1	
1	15808	1	
1	11714	1	
1	9169	1	
1	6511	1	
1	14807	1	
1	21980	1	
1	11233	2	
1	12770	1	
1	19939	1	
1	13796	1	
1	3046	1	
1	13799	1	
1	8683	1	
1	16367	1	
1	15548	1	
1	3060	1	
1	11771	3	
2	14592	3	
2	14081	1	
2	17259	1	
2	5764	1	
2	12288	1	
2	15751	1	
2	665	1	
2	17943	2	
2	2873	1	
2	22032	4	
2	2835	1	
2	20756	1	
2	21782	1	
2	22551	1	
2	13316	2	
2	11887	2	
2	16543	1	
2	4128	1	
2	7202	1	
2	10972	1	
2	21318	2	
2	16049	1	
2	12712	1	
2	11817	1	
2	7655	1	
2	22188	1	
2	9901	1	
2	18222	1	
2	9732	1	
2	5554	2	
2	17075	1	
2	1076	1	
2	10723	1	
2	7095	1	
2	16569	1	
2	4601	1	
2	6687	1	
2	20695	2	
2	13887	1	
2	3046	1	
2	12354	1	
2	20803	1	
2	6982	1	
2	15432	1	
2	15562	1	
2	2123	1	
2	9167	1	
2	8401	1	
2	4818	2	
2	6099	1	
2	3796	1	
2	18133	1	
2	599	1	
2	22232	2	
2	7769	1	
2	2394	1	
2	18140	1	
2	10973	1	
2	10963	1	
2	7397	1	
2	19553	1	
2	20155	1	
2	8421	1	
2	20838	1	
2	10727	1	
2	3048	1	
2	20967	1	
2	748	1	
2	21613	2	
2	2415	1	
2	14448	1	
2	13331	1	
2	3958	1	
2	15273	1	
2	16760	1	
2	6329	1	
2	15610	1	
2	22463	1	
2	10237	1	
2	18686	1	
2	19583	1	
3	14592	2	
3	15874	1	
3	19460	1	
3	16901	1	
3	12806	1	
3	8705	1	
3	11787	1	
3	13841	1	
3	19480	1	
3	10265	2	
3	4263	1	
3	11807	1	
3	3621	1	
3	13863	1	
3	22571	1	
3	8236	1	
3	3629	1	
3	1076	1	
3	8758	1	
3	1591	1	
3	13880	1	
3	8764	1	
3	13885	1	
3	3134	1	
3	13887	2	
3	13888	1	
3	10763	1	
3	8260	1	
3	588	1	
3	6733	1	
3	6222	1	
3	3171	1	
3	15444	2	
3	10837	1	
3	10326	1	
3	13404	1	
3	8797	1	
3	21264	1	
3	15971	1	
3	7780	1	
3	16998	1	
3	15464	1	
3	21097	1	
3	15979	1	
3	21613	3	
3	14448	1	
3	15985	1	
3	10867	1	
3	12916	1	
3	12734	1	
3	6776	1	
3	6777	1	
3	14973	1	
3	13950	2	
3	20095	2	
3	13445	3	
3	15499	1	
3	2243	1	
3	14488	1	
3	10096	1	
3	11431	1	
3	9901	1	
3	13486	1	
3	13489	1	
3	19124	2	
3	9398	1	
3	6329	1	
3	20155	1	
3	9919	1	
3	8898	1	
3	4291	1	
3	20168	1	
3	19145	1	
3	12663	1	
3	13516	1	
3	718	1	
3	11471	1	
3	7888	1	
3	14033	1	
3	7380	1	
3	13526	1	
3	10972	1	
3	15581	1	
3	10464	1	
3	10465	1	
3	7155	1	
3	7397	2	
3	6375	3	
3	6377	1	
3	746	1	
3	2795	1	
3	14060	1	
3	12013	1	
3	20722	1	
3	5246	1	
3	19712	1	
3	10499	1	
3	19716	1	
3	2309	1	
3	20234	1	
3	5391	1	
3	7952	1	
3	13073	1	
3	4884	2	
3	6421	1	
3	20519	1	
3	3975	1	
3	1844	1	
3	8502	2	
3	12852	1	
3	20285	1	
3	16702	1	
3	8512	1	
3	19595	1	
3	6982	1	
3	8013	1	
3	12625	4	
3	4438	1	
3	9047	2	
3	4441	1	
3	2394	1	
3	18267	1	
3	1887	1	
3	22368	1	
3	17253	1	
3	2407	1	
3	7399	2	
3	3948	1	
3	9069	4	
3	573	1	
3	12656	1	
3	9074	1	
3	20343	1	
3	3963	2	
3	18818	1	
3	3973	1	
3	3974	1	
3	1415	2	
3	6380	1	
3	3991	2	
3	6270	2	
3	10641	1	
3	10644	1	
3	919	1	
3	15769	1	
3	13723	1	
3	15773	1	
3	20384	2	
3	15856	1	
3	12187	1	
3	12200	2	
3	16301	1	
3	7600	1	
3	17395	1	
3	21949	1	
3	4030	1	
3	15808	1	
3	20420	1	
3	14753	1	
3	13388	1	
3	15820	1	
3	12878	1	
3	6622	2	
3	8421	1	
3	16775	1	
3	8683	2	
3	8685	1	
3	11760	1	
3	12787	1	
3	13451	1	
3	502	1	
3	15864	1	
4	12288	1	
4	8705	1	
4	8707	1	
4	19460	1	
4	8108	1	
4	22026	1	
4	17943	2	
4	10264	1	
4	18460	1	
4	10269	1	
4	18975	1	
4	3620	1	
4	20519	2	
4	22108	1	
4	42	1	
4	20526	1	
4	16819	1	
4	1076	1	
4	14902	1	
4	18185	1	
4	13880	1	
4	12345	1	
4	7690	1	
4	3647	1	
4	578	1	
4	4677	1	
4	12870	1	
4	1099	1	
4	588	1	
4	17485	1	
4	12878	1	
4	15439	1	
4	12880	2	
4	13905	3	
4	17490	1	
4	6741	1	
4	13400	1	
4	603	1	
4	9308	1	
4	5726	1	
4	18528	1	
4	18023	1	
4	7785	2	
4	13418	1	
4	21613	1	
4	7798	1	
4	631	1	
4	10360	1	
4	14969	1	
4	13435	1	
4	18197	1	
4	13440	1	
4	10881	1	
4	13443	1	
4	5767	1	
4	22551	2	
4	11714	1	
4	21647	2	
4	13848	1	
4	14488	1	
4	14492	1	
4	12445	1	
4	22175	1	
4	13986	1	
4	9892	1	
4	17067	1	
4	1709	1	
4	2589	1	
4	7348	1	
4	7868	1	
4	12746	1	
4	5311	1	
4	16064	1	
4	14024	1	
4	13516	1	
4	19661	1	
4	2767	1	
4	1233	1	
4	20690	1	
4	3796	1	
4	3285	2	
4	5497	2	
4	7897	1	
4	9434	1	
4	2394	1	
4	10464	1	
4	13026	2	
4	8421	2	
4	20177	1	
4	9961	1	
4	11500	1	
4	20721	1	
4	1270	1	
4	7663	1	
4	15096	1	
4	15609	1	
4	18686	1	
4	4868	3	
4	19721	1	
4	5335	1	
4	4364	2	
4	17165	1	
4	4884	1	
4	277	1	
4	21782	1	
4	9945	1	
4	3353	1	
4	18208	1	
4	5929	1	
4	9351	1	
4	16178	1	
4	7219	1	
4	6622	1	
4	16695	1	
4	13113	1	
4	20285	1	
4	1545	1	
4	15177	1	
4	6988	1	
4	20303	1	
4	15184	1	
4	17976	1	
4	11662	1	
4	4440	1	
4	17241	1	
4	13658	1	
4	18267	4	
4	1887	1	
4	22368	1	
4	22369	1	
4	2914	1	
4	21860	1	
4	8041	1	
4	15210	1	
4	15724	1	
4	4462	1	
4	5437	1	
4	12663	2	
4	12153	1	
4	1918	1	
4	18818	1	
4	910	1	
4	11664	1	
4	4497	1	
4	1944	1	
4	13723	2	
4	4509	1	
4	7582	1	
4	13808	1	
4	11684	1	
4	18853	1	
4	9644	1	
4	17331	1	
4	19900	1	
4	20418	1	
4	2977	1	
4	15948	1	
4	10186	1	
4	9169	1	
4	21977	2	
4	17743	1	
4	10206	3	
4	8187	1	
4	16366	1	
4	16367	2	
4	15856	1	
4	4085	1	
4	3064	1	
4	11771	2	
4	15869	1	
4	14677	1	
5	512	1	
5	21632	1	
5	7659	1	
5	7684	1	
5	14725	1	
5	7687	1	
5	16904	1	
5	12716	1	
5	15767	1	
5	18133	1	
5	11662	1	
5	12717	1	
5	6770	1	
5	7570	1	
5	4884	1	
5	1650	1	
5	5554	1	
5	22551	6	
5	281	1	
5	15528	2	
5	9244	1	
5	7069	1	
5	15903	1	
5	17312	1	
5	7203	2	
5	5119	1	
5	8744	1	
5	22553	1	
5	519	1	
5	7531	1	
5	7410	1	
5	20882	1	
5	22557	1	
5	20686	1	
5	7112	1	
5	1074	2	
5	19124	1	
5	5301	2	
5	5973	1	
5	1076	1	
5	6075	2	
5	10428	1	
5	16177	1	
5	4670	1	
5	8769	1	
5	11714	3	
5	4555	1	
5	14024	1	
5	16803	1	
5	7799	1	
5	2841	1	
5	15566	1	
5	9169	1	
5	17678	1	
5	19619	3	
5	8660	1	
5	15317	2	
5	12891	4	
5	10972	3	
5	16519	1	
5	22368	1	
5	21601	3	
5	19588	1	
5	7011	1	
5	740	1	
5	12625	1	
5	16363	2	
5	21613	1	
5	14574	1	
5	16367	1	
5	13937	1	
5	18162	1	
5	14583	1	
5	8187	1	
5	1405	1	
5	4603	1	
6	13846	1	
6	14081	1	
6	683	1	
6	4868	2	
6	13445	1	
6	8198	1	
6	14343	1	
6	22026	1	
6	9047	2	
6	11662	1	
6	8079	1	
6	4497	1	
6	4884	1	
6	18197	1	
6	918	1	
6	3991	1	
6	14488	1	
6	13444	1	
6	14703	1	
6	15773	1	
6	7582	1	
6	15903	3	
6	20384	1	
6	17313	1	
6	8764	1	
6	2854	1	
6	15528	1	
6	15273	1	
6	16775	1	
6	3629	1	
6	12465	1	
6	1763	1	
6	1844	2	
6	437	1	
6	16054	1	
6	6075	1	
6	12604	2	
6	4029	1	
6	1342	1	
6	7904	1	
6	22339	1	
6	11850	1	
6	9571	1	
6	4302	1	
6	9167	2	
6	8144	1	
6	21841	1	
6	12625	2	
6	11348	1	
6	910	1	
6	4438	1	
6	14969	1	
6	22232	6	
6	6489	1	
6	861	1	
6	10975	1	
6	22368	2	
6	7504	1	
6	19938	2	
6	11771	1	
6	740	1	
6	8421	1	
6	14033	1	
6	20200	1	
6	8892	1	
6	4844	1	
6	12013	1	
6	20285	1	
6	15856	2	
6	13425	1	
6	4723	1	
6	3220	1	
6	6651	1	
