1	897	1	
1	4364	2	
1	8079	1	
1	18905	1	
1	22045	1	
1	20257	1	
1	22181	1	
1	22557	1	
1	950	1	
1	12471	1	
1	12734	1	
1	17727	1	
1	13252	2	
1	13255	1	
1	1099	1	
1	15448	2	
1	16217	1	
1	20442	1	
1	7779	1	
1	3946	1	
1	20203	1	
1	20463	1	
1	22009	1	
1	1147	1	
2	20739	1	
2	4868	1	
2	395	1	
2	4496	1	
2	19347	1	
2	10644	1	
2	21295	1	
2	8988	1	
2	545	1	
2	3370	1	
2	17070	1	
2	3375	1	
2	9777	2	
2	19124	1	
2	5565	1	
2	18128	1	
2	15971	1	
2	16998	1	
2	3943	1	
2	360	1	
2	2407	1	
2	1140	1	
3	14592	1	
3	20866	1	
3	2309	1	
3	19718	1	
3	1681	1	
3	5394	1	
3	19347	3	
3	4884	1	
3	7471	1	
3	9755	1	
3	20389	1	
3	3369	1	
3	22442	1	
3	13739	1	
3	12716	2	
3	14895	1	
3	9777	1	
3	3258	1	
3	13243	1	
3	11714	1	
3	11334	1	
3	5323	1	
3	4691	1	
3	9684	1	
3	14677	1	
3	9435	1	
3	7903	1	
3	18528	1	
3	4067	1	
3	358	1	
3	16998	1	
3	17000	1	
3	10218	1	
3	20718	1	
3	13174	1	
3	11895	1	
4	9600	1	
4	4484	1	
4	22032	1	
4	2196	2	
4	2078	1	
4	9887	1	
4	5415	1	
4	6828	1	
4	12848	1	
4	7089	1	
4	21814	1	
4	18108	1	
4	15166	1	
4	13891	1	
4	20297	1	
4	21839	1	
4	15448	2	
4	20303	1	
4	21855	1	
4	4581	1	
4	3568	1	
4	21878	1	
5	14592	2	
5	1283	1	
5	13316	1	
5	2860	1	
5	17424	1	
5	13341	1	
5	6686	1	
5	15266	1	
5	12580	1	
5	22188	1	
5	16054	1	
5	7735	1	
5	13113	1	
5	19131	1	
5	13514	1	
5	14782	1	
5	14783	2	
5	9411	1	
5	2629	1	
5	14537	1	
5	9034	1	
5	19290	1	
5	22500	1	
5	9831	1	
5	879	1	
5	15216	1	
5	12659	1	
5	1140	2	
5	16373	1	
5	4603	1	
5	15485	1	
6	1664	1	
6	11521	1	
6	9729	1	
6	19348	1	
6	22421	1	
6	15128	1	
6	19993	1	
6	10523	1	
6	17568	1	
6	10914	1	
6	547	1	
6	18341	1	
6	13478	1	
6	20519	1	
6	11335	1	
6	13242	1	
6	20547	1	
6	15943	1	
6	6732	1	
6	6736	1	
6	9170	1	
6	16547	1	
6	11732	1	
6	13398	2	
6	11612	1	
6	18537	1	
6	2154	1	
6	7404	1	
6	2289	1	
6	4723	1	
6	1140	2	
6	5493	1	
6	2851	1	
6	17151	1	
7	9729	1	
7	8214	1	
7	4999	1	
7	8236	1	
7	17291	1	
7	22082	1	
7	22032	1	
7	9878	1	
7	13207	1	
7	11288	1	
7	9755	1	
7	18975	1	
7	20384	1	
7	7457	1	
7	15266	1	
7	13723	1	
7	22182	1	
7	16680	1	
7	22442	1	
7	22571	1	
7	15276	1	
7	21618	1	
7	21814	1	
7	11449	1	
7	12350	1	
7	11714	2	
7	22369	1	
7	6345	1	
7	3277	1	
7	846	1	
7	1488	1	
7	547	1	
7	15448	1	
7	18528	1	
7	2273	1	
7	19938	1	
7	17000	1	
7	22121	1	
7	17004	1	
7	12018	1	
7	4723	1	
7	4340	1	
7	4341	1	
8	14592	1	
8	8193	1	
8	4867	1	
8	9607	1	
8	9174	1	
8	9606	1	
8	14081	1	
8	5000	1	
8	364	1	
8	22295	1	
8	21103	1	
8	12589	1	
8	7952	1	
8	11281	1	
8	20882	1	
8	20847	1	
8	11412	1	
8	21305	1	
8	22551	1	
8	7832	1	
8	5017	1	
8	13979	1	
8	6300	1	
8	7553	1	
8	14751	1	
8	17184	1	
8	13345	1	
8	15266	1	
8	8387	1	
8	19956	1	
8	20905	1	
8	12842	1	
8	21703	1	
8	9901	1	
8	12335	1	
8	6706	1	
8	5174	1	
8	17225	1	
8	5176	1	
8	6713	1	
